id,source,timestamp,garment_type,gender,color,pattern,style,engagement_likes,engagement_comments,engagement_views,geography,image_path,image_url,fit,length,neckline,sleeve,fabric,engagement_metric,influence_type,influence_identifier
instagram_2135,Instagram,2024-09-28,Jeans,men,pink,tie-dye,festive,2236,219,27674,India,img_2135.jpg,,flared,knee-length,off-shoulder,half sleeve,denim,10043.0,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_2154,Facebook,2025-06-28,Jeans,men,white,floral,casual,115,248,23300,Europe,img_2154.jpg,,regular,midi,off-shoulder,puff sleeve,jersey,7887.67,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_2155,YouTube,2024-09-15,Jeans,men,green,checks,festive,1841,160,24867,India,img_2155.jpg,,straight cut,maxi,collared,full sleeve,linen,8956.0,books,Pulitzer Feature 2024
instagram_2169,Facebook,2024-03-03,Jeans,men,black,solid,athleisure,470,36,54482,US,img_2169.jpg,,flared,maxi,crew neck,3/4 sleeve,linen,18329.33,trending memes,Cottagecore Revival Meme 2024
instagram_2186,Celebrities,2024-02-15,Jeans,men,beige,abstract,streetwear,1033,207,38063,Europe,img_2186.jpg,,fit,maxi,square neck,3/4 sleeve,knits,13101.0,trending memes,Galaxy Brain Remix
instagram_2196,Facebook,2025-08-06,Jeans,men,yellow,polka dots,festive,4965,319,13582,Global,img_2196.jpg,,relaxed fit,cropped,boat neck,bell sleeve,viscose,6288.67,franchise,Star Wars New Trilogy 2025
instagram_2213,Marketplace,2024-11-28,Jeans,men,"white, pink",graphic prints,athleisure,2814,260,2920,Europe,img_2213.jpg,,bodycon,ankle-length,square neck,sleeveless,linen,1998.0,franchise,Fast X Sequel 2024
instagram_2223,Marketplace,2025-05-13,Jeans,men,"beige, red",stripes,athleisure,2892,295,29495,Global,img_2223.jpg,,a-line,midi,v-neck,cap sleeve,cotton,10894.0,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_2243,Marketplace,2024-09-11,Jeans,men,red,checks,streetwear,3919,268,7353,India,img_2243.jpg,,Slim fit,cropped,square neck,3/4 sleeve,polyester,3846.67,cinemas/series/cartoons/anime,Dune 2 Release 2024
instagram_2252,Celebrities,2025-07-26,Jeans,men,yellow,graphic prints,athleisure,3622,287,14207,Europe,img_2252.jpg,,flared,full-length,square neck,puff sleeve,denim,6038.67,franchise,Star Wars New Trilogy 2025
instagram_2267,Cinema,2024-03-26,Jeans,men,yellow,floral,athleisure,3567,362,8017,Global,img_2267.jpg,,bodycon,cropped,off-shoulder,cap sleeve,blends,3982.0,event - memes,April Fools Viral 2024
instagram_2281,YouTube,2024-06-02,Jeans,men,pink,floral,formal,1499,236,15092,US,img_2281.jpg,,flared,knee-length,off-shoulder,half sleeve,denim,5609.0,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_2287,YouTube,2025-02-06,Jeans,men,yellow,abstract,streetwear,3825,234,10588,India,img_2287.jpg,,flared,knee-length,polo neck,bell sleeve,jersey,4882.33,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_2301,YouTube,2024-08-02,Jeans,men,blue,floral,casual,2943,93,31727,Global,img_2301.jpg,,fit,maxi,square neck,half sleeve,viscose,11587.67,books,Pulitzer Feature 2024
instagram_2304,Marketplace,2024-05-17,Jeans,men,pink,floral,festive,4885,101,15726,Global,img_2304.jpg,,flared,full-length,polo neck,full sleeve,rayon,6904.0,designer launches,Ralph Lauren Spring Collection 2024
instagram_2324,Cinema,2024-02-16,Jeans,men,beige,graphic prints,athleisure,3648,151,33953,US,img_2324.jpg,,fit,ankle-length,v-neck,bell sleeve,knits,12584.0,event - memes,April Fools Viral 2024
instagram_2357,YouTube,2024-12-07,Jeans,men,blue,floral,streetwear,2121,493,6645,India,img_2357.jpg,,fit,mini,halter,bell sleeve,viscose,3086.33,designer launches,Zara Designer Collab 2024
instagram_2366,Marketplace,2024-11-17,Jeans,men,"blue, red",checks,athleisure,534,231,10335,Global,img_2366.jpg,,relaxed fit,knee-length,crew neck,half sleeve,viscose,3700.0,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_2377,YouTube,2024-07-23,Jeans,men,yellow,checks,festive,2955,54,30092,Europe,img_2377.jpg,,straight cut,maxi,boat neck,sleeveless,rayon,11033.67,franchise,Marvel Phase 5 Release 2024
instagram_2382,Facebook,2024-11-29,Jeans,men,black,tie-dye,athleisure,1099,270,24019,Global,img_2382.jpg,,relaxed fit,ankle-length,crew neck,3/4 sleeve,linen,8462.67,trending memes,Cottagecore Revival Meme 2024
instagram_2391,Instagram,2024-02-25,Jeans,men,"white, black",floral,festive,5500,204,14758,US,img_2391.jpg,,regular,cropped,off-shoulder,cap sleeve,knits,6820.67,designer launches,Chanel Cruise 2024
instagram_2408,Celebrities,2024-04-22,Jeans,men,green,abstract,casual,4613,31,35679,Global,img_2408.jpg,,relaxed fit,full-length,boat neck,cap sleeve,blends,13441.0,franchise,Fast X Sequel 2024
instagram_2414,Instagram,2024-02-01,Jeans,men,beige,tie-dye,streetwear,4193,155,8370,US,img_2414.jpg,,regular,ankle-length,collared,half sleeve,polyester,4239.33,event - political,US Presidential Election 2024
instagram_2421,Instagram,2024-01-27,Jeans,men,white,stripes,streetwear,5606,196,4330,India,img_2421.jpg,,a-line,cropped,off-shoulder,cap sleeve,knits,3377.33,designer launches,Gucci FW 2024
instagram_2457,Celebrities,2025-03-26,Jeans,men,black,floral,festive,2467,103,33722,Europe,img_2457.jpg,,relaxed fit,mini,collared,half sleeve,blends,12097.33,event - memes,Super Bowl Halftime Meme 2025
instagram_2490,Marketplace,2024-12-31,Jeans,men,"pink, blue",solid,streetwear,460,155,35386,Europe,img_2490.jpg,,Slim fit,knee-length,boat neck,bell sleeve,knits,12000.33,designer launches,Gucci FW 2024
instagram_2510,YouTube,2025-01-22,Jeans,men,red,abstract,athleisure,5838,53,16560,US,img_2510.jpg,,a-line,mini,square neck,bell sleeve,denim,7483.67,designer launches,Dior Haute 2025
instagram_2528,Celebrities,2024-07-10,Jeans,men,white,floral,streetwear,1722,226,7017,Europe,img_2528.jpg,,regular,full-length,collared,3/4 sleeve,jersey,2988.33,event - political,India State Elections 2024
instagram_2548,YouTube,2024-06-21,Jeans,men,black,tie-dye,athleisure,6496,405,13003,Europe,img_2548.jpg,,regular,midi,collared,sleeveless,blends,6634.67,event - memes,Oscar Memes 2024
instagram_2562,Celebrities,2024-02-17,Jeans,men,pink,graphic prints,festive,5225,47,1036,Global,img_2562.jpg,,oversized,knee-length,boat neck,cap sleeve,viscose,2102.67,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_2572,Instagram,2024-03-06,Jeans,men,green,stripes,festive,2417,372,10771,US,img_2572.jpg,,regular,mini,v-neck,bell sleeve,linen,4520.0,trending memes,Vogue Challenge 2024
instagram_2573,Marketplace,2024-02-04,Jeans,men,pink,checks,casual,4927,185,71633,Global,img_2573.jpg,,relaxed fit,ankle-length,collared,sleeveless,knits,25581.67,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_2583,Celebrities,2024-10-19,Jeans,men,beige,stripes,casual,2001,74,5738,Europe,img_2583.jpg,,straight cut,ankle-length,crew neck,cap sleeve,jersey,2604.33,event - political,US Presidential Election 2024
instagram_2588,YouTube,2024-01-02,Jeans,men,blue,graphic prints,festive,5244,86,14812,US,img_2588.jpg,,oversized,midi,polo neck,cap sleeve,rayon,6714.0,designer launches,Chanel Cruise 2024
instagram_2591,YouTube,2024-02-09,Jeans,men,"pink, red",solid,streetwear,5591,92,27244,Europe,img_2591.jpg,,flared,ankle-length,v-neck,sleeveless,cotton,10975.67,franchise,Marvel Phase 5 Release 2024
instagram_2600,YouTube,2024-05-29,Jeans,men,yellow,stripes,casual,404,304,25914,Europe,img_2600.jpg,,oversized,knee-length,off-shoulder,full sleeve,denim,8874.0,franchise,Fast X Sequel 2024
instagram_2625,Instagram,2024-03-30,Jeans,men,green,solid,festive,2384,71,26344,Global,img_2625.jpg,,relaxed fit,cropped,crew neck,full sleeve,viscose,9599.67,designer launches,Ralph Lauren Spring Collection 2024
instagram_2643,Instagram,2024-03-04,Jeans,men,"black, beige, red",checks,streetwear,4375,118,33040,India,img_2643.jpg,,relaxed fit,maxi,square neck,full sleeve,linen,12511.0,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_2646,Celebrities,2024-02-20,Jeans,men,"red, beige, yellow",floral,athleisure,1773,60,35524,Global,img_2646.jpg,,regular,maxi,halter,bell sleeve,blends,12452.33,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_2664,Marketplace,2024-11-26,Jeans,men,black,stripes,athleisure,3681,155,23120,Global,img_2664.jpg,,relaxed fit,knee-length,collared,puff sleeve,denim,8985.33,designer launches,Zara Designer Collab 2024
instagram_2682,Facebook,2024-09-12,Jeans,men,"black, pink",floral,athleisure,3452,475,45465,India,img_2682.jpg,,oversized,knee-length,v-neck,3/4 sleeve,linen,16464.0,books,Pulitzer Feature 2024
instagram_2698,Facebook,2024-05-17,Jeans,men,pink,abstract,formal,1358,404,26072,Europe,img_2698.jpg,,flared,midi,square neck,sleeveless,cotton,9278.0,franchise,Marvel Phase 5 Release 2024
instagram_2723,Marketplace,2025-07-13,Jeans,men,yellow,checks,streetwear,4125,248,9750,US,img_2723.jpg,,relaxed fit,cropped,boat neck,puff sleeve,denim,4707.67,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_2732,YouTube,2024-07-13,Jeans,men,"green, white",solid,athleisure,233,210,3239,US,img_2732.jpg,,straight cut,maxi,square neck,bell sleeve,rayon,1227.33,cinemas/series/cartoons/anime,Dune 2 Release 2024
instagram_2807,Facebook,2025-03-18,Jeans,men,beige,graphic prints,festive,1759,273,31206,US,img_2807.jpg,,regular,maxi,boat neck,bell sleeve,knits,11079.33,designer launches,Dior Haute 2025
instagram_2809,Instagram,2024-09-05,Jeans,men,black,stripes,athleisure,3777,184,8603,US,img_2809.jpg,,relaxed fit,maxi,halter,3/4 sleeve,rayon,4188.0,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_2831,Marketplace,2024-11-28,Jeans,men,pink,abstract,festive,1127,35,13340,Global,img_2831.jpg,,regular,maxi,crew neck,puff sleeve,cotton,4834.0,event - political,India State Elections 2024
instagram_2832,Marketplace,2024-06-18,Jeans,men,beige,abstract,formal,2549,88,18284,US,img_2832.jpg,,a-line,maxi,collared,full sleeve,viscose,6973.67,franchise,Fast X Sequel 2024
instagram_2841,Facebook,2024-01-01,Jeans,men,black,tie-dye,streetwear,2733,122,4912,India,img_2841.jpg,,fit,knee-length,halter,full sleeve,knits,2589.0,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_2877,Marketplace,2025-08-11,Jeans,men,yellow,polka dots,athleisure,3044,29,33416,US,img_2877.jpg,,oversized,cropped,crew neck,sleeveless,denim,12163.0,books,Book-to-Film Adaptation 2025
instagram_2887,Instagram,2024-01-01,Jeans,men,"green, black",abstract,casual,1710,134,10573,India,img_2887.jpg,,regular,mini,off-shoulder,bell sleeve,viscose,4139.0,books,Bestseller Book Tour 2024
instagram_2890,Cinema,2024-02-11,Jeans,men,red,abstract,streetwear,4283,170,71000,India,img_2890.jpg,,regular,midi,halter,full sleeve,denim,25151.0,books,Bestseller Book Tour 2024
instagram_2893,Facebook,2024-05-07,Jeans,men,red,floral,festive,1469,688,36478,US,img_2893.jpg,,relaxed fit,mini,boat neck,puff sleeve,polyester,12878.33,franchise,Fast X Sequel 2024
instagram_2903,YouTube,2024-12-08,Jeans,men,blue,abstract,athleisure,1697,242,14667,Europe,img_2903.jpg,,oversized,full-length,polo neck,half sleeve,cotton,5535.33,designer launches,Gucci FW 2024
instagram_2918,Cinema,2024-06-05,Jeans,men,yellow,tie-dye,festive,961,142,2196,US,img_2918.jpg,,bodycon,midi,off-shoulder,sleeveless,viscose,1099.67,cinemas/series/cartoons/anime,Dune 2 Release 2024
instagram_2964,Celebrities,2024-08-21,Jeans,men,"red, yellow",solid,casual,4680,227,23778,Global,img_2964.jpg,,flared,knee-length,off-shoulder,cap sleeve,knits,9561.67,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_2991,Facebook,2024-09-13,Jeans,men,black,solid,festive,1769,286,7541,Global,img_2991.jpg,,straight cut,midi,crew neck,full sleeve,viscose,3198.67,designer launches,Ralph Lauren Spring Collection 2024
instagram_2996,Facebook,2024-04-12,Jeans,men,green,checks,formal,5936,320,47802,Global,img_2996.jpg,,oversized,maxi,square neck,puff sleeve,jersey,18019.33,books,Bestseller Book Tour 2024
instagram_3008,Facebook,2024-10-08,Jeans,men,white,checks,formal,2877,183,18063,Global,img_3008.jpg,,Slim fit,knee-length,polo neck,cap sleeve,rayon,7041.0,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_3042,Instagram,2024-08-26,Jeans,men,black,abstract,festive,3873,242,19600,Global,img_3042.jpg,,fit,maxi,polo neck,bell sleeve,jersey,7905.0,cinemas/series/cartoons/anime,Dune 2 Release 2024
instagram_3049,YouTube,2024-05-01,Jeans,men,beige,animal print,athleisure,1318,54,18018,India,img_3049.jpg,,straight cut,cropped,collared,puff sleeve,rayon,6463.33,books,Bestseller Book Tour 2024
instagram_3050,Cinema,2024-02-18,Jeans,men,beige,stripes,festive,1851,79,45319,Europe,img_3050.jpg,,a-line,mini,halter,sleeveless,polyester,15749.67,trending memes,Cottagecore Revival Meme 2024
instagram_3083,Marketplace,2024-06-19,Jeans,men,"red, pink",animal print,festive,1270,55,49448,US,img_3083.jpg,,oversized,midi,crew neck,puff sleeve,linen,16924.33,cinemas/series/cartoons/anime,Dune 2 Release 2024
instagram_3085,Facebook,2024-02-13,Jeans,men,yellow,tie-dye,streetwear,1938,238,10068,US,img_3085.jpg,,relaxed fit,full-length,polo neck,full sleeve,rayon,4081.33,event - memes,April Fools Viral 2024
instagram_3090,Instagram,2024-12-26,Jeans,men,red,stripes,athleisure,4116,245,2870,India,img_3090.jpg,,fit,midi,v-neck,bell sleeve,denim,2410.33,trending memes,Distracted Boyfriend Revival
instagram_3102,Facebook,2024-11-04,Jeans,men,green,tie-dye,festive,3176,457,30093,Global,img_3102.jpg,,fit,maxi,square neck,puff sleeve,rayon,11242.0,trending memes,Distracted Boyfriend Revival
instagram_3111,Cinema,2024-08-14,Jeans,men,yellow,graphic prints,festive,2045,412,34282,Europe,img_3111.jpg,,flared,cropped,boat neck,puff sleeve,jersey,12246.33,cinemas/series/cartoons/anime,Dune 2 Release 2024
instagram_3128,Instagram,2025-02-02,Jeans,men,green,checks,formal,1970,32,26890,India,img_3128.jpg,,relaxed fit,mini,boat neck,sleeveless,jersey,9630.67,designer launches,Prada SS 2025
instagram_3137,Facebook,2024-06-02,Jeans,men,black,animal print,casual,2109,265,13938,India,img_3137.jpg,,a-line,full-length,v-neck,full sleeve,polyester,5437.33,trending memes,Vogue Challenge 2024
instagram_3151,Facebook,2024-11-16,Jeans,men,pink,checks,athleisure,1757,373,5158,India,img_3151.jpg,,bodycon,cropped,v-neck,full sleeve,blends,2429.33,event - memes,April Fools Viral 2024
instagram_3201,Celebrities,2024-05-01,Jeans,men,"black, blue",stripes,formal,3759,442,23331,Europe,img_3201.jpg,,flared,ankle-length,halter,cap sleeve,viscose,9177.33,event - memes,Oscar Memes 2024
instagram_3221,YouTube,2024-10-21,Jeans,men,"yellow, white",floral,casual,2753,3,34767,India,img_3221.jpg,,relaxed fit,maxi,off-shoulder,sleeveless,denim,12507.67,trending memes,Vogue Challenge 2024
instagram_3228,Instagram,2024-04-03,Jeans,men,"green, beige, blue",animal print,athleisure,2215,274,12126,US,img_3228.jpg,,fit,full-length,square neck,full sleeve,cotton,4871.67,books,Pulitzer Feature 2024
instagram_3236,YouTube,2024-03-10,Jeans,men,"white, green",polka dots,festive,4315,315,11495,Global,img_3236.jpg,,a-line,knee-length,collared,puff sleeve,blends,5375.0,event - memes,Oscar Memes 2024
instagram_3278,Marketplace,2024-03-09,Jeans,men,white,polka dots,athleisure,3338,381,20528,Europe,img_3278.jpg,,a-line,cropped,square neck,sleeveless,blends,8082.33,event - political,India State Elections 2024
instagram_3289,YouTube,2024-10-17,Jeans,men,"beige, pink",stripes,formal,209,240,54975,India,img_3289.jpg,,oversized,cropped,polo neck,3/4 sleeve,rayon,18474.67,designer launches,Ralph Lauren Spring Collection 2024
instagram_3292,Instagram,2024-01-29,Jeans,men,"beige, blue",polka dots,formal,3812,314,6915,India,img_3292.jpg,,bodycon,maxi,off-shoulder,cap sleeve,jersey,3680.33,event - political,EU Parliament 2024
instagram_3314,Facebook,2024-05-22,Jeans,men,green,animal print,formal,321,279,27412,US,img_3314.jpg,,bodycon,midi,boat neck,half sleeve,knits,9337.33,trending memes,Vogue Challenge 2024
instagram_3334,Celebrities,2024-09-28,Jeans,men,"pink, white",polka dots,streetwear,2177,176,11068,US,img_3334.jpg,,bodycon,ankle-length,crew neck,3/4 sleeve,cotton,4473.67,event - memes,Oscar Memes 2024
instagram_3335,YouTube,2025-01-20,Jeans,men,"white, black",abstract,athleisure,229,104,64426,India,img_3335.jpg,,a-line,knee-length,crew neck,puff sleeve,knits,21586.33,event - memes,Super Bowl Halftime Meme 2025
instagram_3354,YouTube,2024-12-18,Jeans,men,beige,graphic prints,formal,4908,148,6168,Global,img_3354.jpg,,regular,knee-length,boat neck,bell sleeve,polyester,3741.33,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_3370,Cinema,2025-03-19,Jeans,men,red,animal print,formal,512,74,16105,Europe,img_3370.jpg,,Slim fit,ankle-length,v-neck,cap sleeve,knits,5563.67,trending memes,Galaxy Brain Remix
instagram_3376,YouTube,2024-09-04,Jeans,men,white,polka dots,casual,119,228,12298,Europe,img_3376.jpg,,flared,knee-length,off-shoulder,sleeveless,viscose,4215.0,event - memes,Oscar Memes 2024
instagram_3380,Facebook,2024-09-03,Jeans,men,white,animal print,festive,1344,52,59488,US,img_3380.jpg,,flared,cropped,polo neck,puff sleeve,jersey,20294.67,books,Pulitzer Feature 2024
instagram_3389,Cinema,2024-12-25,Jeans,men,"yellow, red",floral,athleisure,1158,65,2812,India,img_3389.jpg,,fit,ankle-length,boat neck,puff sleeve,knits,1345.0,trending memes,Distracted Boyfriend Revival
instagram_3395,Celebrities,2024-11-21,Jeans,men,pink,animal print,athleisure,938,106,14394,Europe,img_3395.jpg,,regular,midi,collared,3/4 sleeve,knits,5146.0,trending memes,Cottagecore Revival Meme 2024
instagram_3396,YouTube,2024-02-24,Jeans,men,black,solid,formal,859,14,19699,Global,img_3396.jpg,,flared,mini,boat neck,half sleeve,jersey,6857.33,event - political,EU Parliament 2024
instagram_3421,Cinema,2024-01-10,Jeans,men,white,polka dots,casual,3771,245,13253,US,img_3421.jpg,,flared,cropped,square neck,sleeveless,viscose,5756.33,franchise,Fast X Sequel 2024
instagram_3437,Marketplace,2025-08-26,Jeans,men,yellow,solid,athleisure,1637,419,41308,Global,img_3437.jpg,,bodycon,mini,crew neck,bell sleeve,denim,14454.67,trending memes,Distracted Boyfriend Revival
instagram_3456,Facebook,2024-07-15,Jeans,men,white,abstract,streetwear,65,436,62685,India,img_3456.jpg,,relaxed fit,knee-length,off-shoulder,full sleeve,knits,21062.0,franchise,Fast X Sequel 2024
instagram_3492,Celebrities,2024-01-15,Jeans,men,blue,tie-dye,athleisure,4747,168,6431,India,img_3492.jpg,,oversized,ankle-length,halter,puff sleeve,jersey,3782.0,franchise,Fast X Sequel 2024
instagram_3512,YouTube,2025-02-20,Jeans,men,blue,graphic prints,athleisure,1091,50,16432,US,img_3512.jpg,,bodycon,cropped,collared,puff sleeve,knits,5857.67,franchise,Star Wars New Trilogy 2025
instagram_3524,Celebrities,2024-06-23,Jeans,men,red,floral,casual,826,207,8484,Europe,img_3524.jpg,,straight cut,cropped,polo neck,half sleeve,cotton,3172.33,event - political,US Presidential Election 2024
instagram_3531,Celebrities,2024-07-01,Jeans,men,blue,floral,streetwear,1042,36,6565,India,img_3531.jpg,,a-line,knee-length,halter,cap sleeve,denim,2547.67,designer launches,Chanel Cruise 2024
instagram_3550,Marketplace,2024-03-10,Jeans,men,red,graphic prints,casual,3552,93,4635,US,img_3550.jpg,,relaxed fit,mini,square neck,cap sleeve,linen,2760.0,trending memes,Distracted Boyfriend Revival
instagram_3553,Celebrities,2025-01-05,Jeans,men,blue,solid,casual,3292,278,7296,US,img_3553.jpg,,fit,midi,v-neck,puff sleeve,knits,3622.0,designer launches,Prada SS 2025
instagram_3556,YouTube,2024-04-04,Jeans,men,red,animal print,festive,71,170,29848,India,img_3556.jpg,,a-line,cropped,square neck,bell sleeve,linen,10029.67,franchise,Fast X Sequel 2024
instagram_3568,Facebook,2024-02-06,Jeans,men,red,floral,festive,5006,273,11747,US,img_3568.jpg,,flared,midi,crew neck,bell sleeve,blends,5675.33,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_3574,YouTube,2024-05-23,Jeans,men,blue,abstract,athleisure,3376,133,10346,Global,img_3574.jpg,,flared,cropped,halter,puff sleeve,viscose,4618.33,franchise,Fast X Sequel 2024
instagram_3581,Cinema,2024-07-30,Jeans,men,pink,solid,festive,3317,119,19955,US,img_3581.jpg,,straight cut,full-length,off-shoulder,half sleeve,cotton,7797.0,trending memes,Distracted Boyfriend Revival
instagram_3592,YouTube,2024-02-04,Jeans,men,black,checks,festive,7308,8,15385,India,img_3592.jpg,,relaxed fit,knee-length,square neck,sleeveless,knits,7567.0,designer launches,Chanel Cruise 2024
instagram_3629,YouTube,2025-08-31,Jeans,men,beige,checks,streetwear,798,98,14994,US,img_3629.jpg,,fit,cropped,halter,puff sleeve,cotton,5296.67,designer launches,Prada SS 2025
instagram_3641,Celebrities,2024-09-12,Jeans,men,black,solid,athleisure,3336,230,28513,US,img_3641.jpg,,a-line,cropped,v-neck,puff sleeve,denim,10693.0,books,Bestseller Book Tour 2024
instagram_3655,Instagram,2024-10-02,Jeans,men,white,tie-dye,festive,4173,226,26565,Europe,img_3655.jpg,,oversized,full-length,halter,bell sleeve,denim,10321.33,event - political,India State Elections 2024
instagram_3657,Marketplace,2024-05-16,Jeans,men,red,polka dots,athleisure,688,482,18397,US,img_3657.jpg,,Slim fit,full-length,collared,puff sleeve,linen,6522.33,books,Pulitzer Feature 2024
instagram_3669,Cinema,2024-08-23,Jeans,men,yellow,floral,athleisure,6977,50,30219,US,img_3669.jpg,,fit,ankle-length,collared,3/4 sleeve,jersey,12415.33,cinemas/series/cartoons/anime,Dune 2 Release 2024
instagram_3674,Marketplace,2024-07-01,Jeans,men,yellow,abstract,casual,5514,213,26678,India,img_3674.jpg,,regular,mini,v-neck,3/4 sleeve,cotton,10801.67,trending memes,Cottagecore Revival Meme 2024
instagram_3694,Celebrities,2024-08-31,Jeans,men,beige,animal print,athleisure,1314,202,89538,Europe,img_3694.jpg,,a-line,midi,collared,cap sleeve,rayon,30351.33,event - memes,April Fools Viral 2024
instagram_3728,Facebook,2024-01-30,Jeans,men,beige,polka dots,casual,3064,104,1570,US,img_3728.jpg,,relaxed fit,full-length,crew neck,puff sleeve,denim,1579.33,trending memes,Vogue Challenge 2024
instagram_3747,Cinema,2024-01-26,Jeans,men,red,solid,festive,3659,271,6127,US,img_3747.jpg,,Slim fit,maxi,boat neck,half sleeve,jersey,3352.33,designer launches,Chanel Cruise 2024
instagram_3755,Instagram,2025-04-16,Jeans,men,black,polka dots,casual,7964,254,10274,India,img_3755.jpg,,relaxed fit,knee-length,polo neck,puff sleeve,linen,6164.0,event - memes,Super Bowl Halftime Meme 2025
instagram_3784,Instagram,2024-01-30,Jeans,men,yellow,checks,festive,337,47,2321,Global,img_3784.jpg,,bodycon,maxi,collared,cap sleeve,viscose,901.67,event - memes,Oscar Memes 2024
instagram_3828,Cinema,2024-12-04,Jeans,men,"beige, blue, green",stripes,streetwear,5987,92,15519,US,img_3828.jpg,,fit,maxi,polo neck,sleeveless,jersey,7199.33,event - political,US Presidential Election 2024
instagram_3829,Instagram,2024-06-20,Jeans,men,"green, pink",animal print,formal,2206,277,3245,Global,img_3829.jpg,,oversized,maxi,boat neck,half sleeve,blends,1909.33,designer launches,Ralph Lauren Spring Collection 2024
instagram_3839,Cinema,2025-04-21,Jeans,men,blue,stripes,casual,5519,243,30094,Global,img_3839.jpg,,fit,full-length,square neck,bell sleeve,blends,11952.0,books,Book-to-Film Adaptation 2025
instagram_3927,Marketplace,2024-11-09,Jeans,men,"green, red, beige",checks,formal,142,42,45615,US,img_3927.jpg,,regular,maxi,boat neck,full sleeve,knits,15266.33,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_3929,Cinema,2024-03-31,Jeans,men,pink,solid,athleisure,1965,110,47924,India,img_3929.jpg,,flared,full-length,square neck,half sleeve,knits,16666.33,event - memes,April Fools Viral 2024
instagram_3938,Cinema,2024-02-01,Jeans,men,yellow,animal print,streetwear,5865,43,27231,Global,img_3938.jpg,,straight cut,midi,off-shoulder,cap sleeve,blends,11046.33,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_3940,Marketplace,2025-03-25,Jeans,men,"black, yellow, beige",animal print,festive,4072,211,19534,US,img_3940.jpg,,oversized,mini,boat neck,3/4 sleeve,knits,7939.0,books,Book-to-Film Adaptation 2025
instagram_3952,Instagram,2025-03-22,Jeans,men,pink,floral,formal,5724,352,26193,Europe,img_3952.jpg,,bodycon,knee-length,v-neck,full sleeve,viscose,10756.33,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_3957,Instagram,2024-04-17,Jeans,men,green,stripes,athleisure,6262,70,14541,Global,img_3957.jpg,,regular,mini,square neck,sleeveless,blends,6957.67,designer launches,Zara Designer Collab 2024
instagram_3961,Instagram,2025-08-09,Jeans,men,yellow,solid,athleisure,193,148,13184,US,img_3961.jpg,,Slim fit,cropped,v-neck,cap sleeve,polyester,4508.33,books,Book-to-Film Adaptation 2025
instagram_3986,Cinema,2024-07-19,Jeans,men,black,abstract,athleisure,3853,20,17747,US,img_3986.jpg,,flared,knee-length,boat neck,3/4 sleeve,rayon,7206.67,event - memes,Oscar Memes 2024
instagram_3987,Celebrities,2024-03-16,Jeans,men,blue,animal print,athleisure,1215,206,37351,India,img_3987.jpg,,fit,mini,crew neck,full sleeve,cotton,12924.0,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_3989,Cinema,2024-11-05,Jeans,men,pink,animal print,streetwear,462,118,8897,Global,img_3989.jpg,,bodycon,knee-length,halter,sleeveless,cotton,3159.0,event - political,EU Parliament 2024
instagram_4002,YouTube,2024-01-15,Jeans,men,pink,abstract,streetwear,5085,229,17243,Global,img_4002.jpg,,fit,ankle-length,v-neck,cap sleeve,knits,7519.0,designer launches,Chanel Cruise 2024
instagram_4003,Facebook,2024-12-12,Jeans,men,green,checks,athleisure,3420,212,14409,Europe,img_4003.jpg,,straight cut,full-length,halter,half sleeve,denim,6013.67,event - political,US Presidential Election 2024
instagram_4005,Marketplace,2025-04-07,Jeans,men,white,abstract,athleisure,451,327,41089,US,img_4005.jpg,,flared,mini,collared,full sleeve,denim,13955.67,event - memes,Super Bowl Halftime Meme 2025
instagram_4007,YouTube,2024-04-29,Jeans,men,yellow,animal print,casual,728,201,17861,India,img_4007.jpg,,flared,ankle-length,collared,sleeveless,blends,6263.33,cinemas/series/cartoons/anime,Dune 2 Release 2024
instagram_4009,Celebrities,2024-11-10,Jeans,men,yellow,tie-dye,athleisure,277,689,6373,Europe,img_4009.jpg,,fit,knee-length,polo neck,full sleeve,blends,2446.33,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_4039,Celebrities,2024-09-09,Jeans,men,beige,checks,casual,7675,467,55088,Global,img_4039.jpg,,straight cut,full-length,off-shoulder,bell sleeve,denim,21076.67,event - political,EU Parliament 2024
