id,source,timestamp,garment_type,gender,color,pattern,style,engagement_likes,engagement_comments,engagement_views,geography,image_path,image_url,fit,length,neckline,sleeve,fabric,engagement_metric,influence_type,influence_identifier
instagram_1755,Instagram,2024-11-25,Dress,women,white,polka dots,casual,1638,202,270,Europe,img_1755.jpg,,Slim fit,midi,collared,half sleeve,viscose,703.33,event - political,India State Elections 2024
instagram_1758,Marketplace,2024-10-31,Dress,women,pink,checks,formal,30,268,4978,US,img_1758.jpg,,Slim fit,ankle-length,off-shoulder,half sleeve,blends,1758.67,books,Bestseller Book Tour 2024
instagram_1772,Instagram,2024-03-20,Dress,women,"green, red, blue",abstract,streetwear,1904,131,30788,Global,img_1772.jpg,,regular,maxi,polo neck,bell sleeve,knits,10941.0,designer launches,Chanel Cruise 2024
instagram_1787,Marketplace,2025-05-25,Dress,women,"yellow, blue",animal print,streetwear,3505,297,9038,Europe,img_1787.jpg,,oversized,midi,polo neck,bell sleeve,jersey,4280.0,franchise,Star Wars New Trilogy 2025
instagram_1831,Celebrities,2024-12-20,Dress,women,"black, blue",animal print,athleisure,1439,182,42420,Europe,img_1831.jpg,,straight cut,ankle-length,crew neck,half sleeve,jersey,14680.33,trending memes,Cottagecore Revival Meme 2024
instagram_1832,Cinema,2025-07-31,Dress,women,black,tie-dye,festive,610,176,6816,Europe,img_1832.jpg,,fit,mini,crew neck,sleeveless,denim,2534.0,franchise,Star Wars New Trilogy 2025
instagram_1840,Facebook,2024-03-16,Dress,women,blue,floral,casual,2351,262,56206,Europe,img_1840.jpg,,a-line,mini,halter,half sleeve,blends,19606.33,trending memes,Distracted Boyfriend Revival
instagram_1855,Instagram,2024-02-22,Dress,women,"blue, beige",graphic prints,casual,2774,238,24911,Europe,img_1855.jpg,,regular,full-length,halter,3/4 sleeve,polyester,9307.67,event - memes,Oscar Memes 2024
instagram_1873,Cinema,2024-10-14,Dress,women,green,tie-dye,athleisure,791,244,40522,Global,img_1873.jpg,,flared,full-length,polo neck,full sleeve,knits,13852.33,event - memes,April Fools Viral 2024
instagram_1883,Cinema,2025-03-30,Dress,women,blue,tie-dye,casual,521,417,12792,India,img_1883.jpg,,regular,midi,off-shoulder,bell sleeve,blends,4576.67,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_1884,YouTube,2024-12-12,Dress,women,pink,polka dots,streetwear,3340,107,3437,India,img_1884.jpg,,Slim fit,knee-length,square neck,full sleeve,polyester,2294.67,books,Bestseller Book Tour 2024
instagram_1892,Celebrities,2024-09-02,Dress,women,"blue, white",checks,casual,288,312,19182,US,img_1892.jpg,,Slim fit,knee-length,off-shoulder,half sleeve,cotton,6594.0,designer launches,Gucci FW 2024
instagram_1920,Cinema,2025-02-07,Dress,women,"green, pink",stripes,festive,5019,68,13325,US,img_1920.jpg,,Slim fit,cropped,v-neck,3/4 sleeve,linen,6137.33,designer launches,Prada SS 2025
instagram_1945,YouTube,2024-06-01,Dress,women,"green, beige",polka dots,athleisure,2107,179,6731,Global,img_1945.jpg,,fit,mini,halter,puff sleeve,viscose,3005.67,event - political,EU Parliament 2024
instagram_1946,YouTube,2025-08-28,Dress,women,green,animal print,casual,1182,214,50568,India,img_1946.jpg,,fit,mini,boat neck,half sleeve,cotton,17321.33,books,Book-to-Film Adaptation 2025
instagram_1967,Celebrities,2024-03-11,Dress,women,black,polka dots,streetwear,95,77,3262,India,img_1967.jpg,,fit,ankle-length,off-shoulder,sleeveless,polyester,1144.67,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_1997,Instagram,2024-07-14,Dress,women,"red, yellow",polka dots,festive,2583,437,32760,Europe,img_1997.jpg,,Slim fit,full-length,polo neck,3/4 sleeve,cotton,11926.67,trending memes,Cottagecore Revival Meme 2024
instagram_2019,Instagram,2024-01-28,Dress,women,beige,graphic prints,formal,283,221,3265,India,img_2019.jpg,,flared,mini,halter,bell sleeve,viscose,1256.33,event - political,EU Parliament 2024
instagram_2023,Instagram,2024-03-27,Dress,women,"white, red",animal print,streetwear,7193,73,12636,India,img_2023.jpg,,relaxed fit,mini,square neck,half sleeve,linen,6634.0,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_2041,Facebook,2024-05-08,Dress,women,black,polka dots,streetwear,5528,114,28696,Global,img_2041.jpg,,straight cut,full-length,v-neck,half sleeve,denim,11446.0,trending memes,Cottagecore Revival Meme 2024
instagram_2044,Celebrities,2024-02-17,Dress,women,yellow,tie-dye,athleisure,1942,134,8037,Global,img_2044.jpg,,fit,midi,collared,full sleeve,jersey,3371.0,books,Pulitzer Feature 2024
instagram_2056,Celebrities,2024-11-20,Dress,women,blue,polka dots,athleisure,2058,49,45317,Global,img_2056.jpg,,regular,knee-length,boat neck,sleeveless,denim,15808.0,event - memes,April Fools Viral 2024
instagram_2068,Celebrities,2025-04-09,Dress,women,beige,tie-dye,casual,6046,20,7267,Global,img_2068.jpg,,bodycon,mini,boat neck,bell sleeve,blends,4444.33,event - memes,Super Bowl Halftime Meme 2025
instagram_2071,YouTube,2024-01-21,Dress,women,"blue, black",floral,casual,1577,0,14372,India,img_2071.jpg,,Slim fit,cropped,square neck,puff sleeve,denim,5316.33,event - political,US Presidential Election 2024
instagram_2072,Marketplace,2024-01-03,Dress,women,green,abstract,casual,5408,237,52583,India,img_2072.jpg,,relaxed fit,midi,boat neck,full sleeve,linen,19409.33,designer launches,Chanel Cruise 2024
instagram_2133,Instagram,2024-09-26,Dress,women,white,solid,streetwear,6144,33,8224,Europe,img_2133.jpg,,oversized,full-length,off-shoulder,bell sleeve,knits,4800.33,designer launches,Ralph Lauren Spring Collection 2024
instagram_2180,YouTube,2024-02-19,Dress,women,blue,solid,formal,1015,87,19264,Global,img_2180.jpg,,straight cut,ankle-length,polo neck,puff sleeve,rayon,6788.67,event - political,US Presidential Election 2024
instagram_2188,Instagram,2024-09-18,Dress,women,green,abstract,festive,198,10,4645,Europe,img_2188.jpg,,fit,knee-length,square neck,sleeveless,denim,1617.67,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_2215,Celebrities,2024-10-20,Dress,women,"black, yellow",animal print,streetwear,9668,77,43225,Global,img_2215.jpg,,regular,cropped,off-shoulder,bell sleeve,polyester,17656.67,designer launches,Ralph Lauren Spring Collection 2024
instagram_2224,Cinema,2024-11-10,Dress,women,green,tie-dye,festive,1114,475,4831,US,img_2224.jpg,,bodycon,mini,square neck,sleeveless,blends,2140.0,books,Pulitzer Feature 2024
instagram_2229,YouTube,2024-03-17,Dress,women,pink,polka dots,formal,8075,16,8680,Global,img_2229.jpg,,oversized,cropped,crew neck,sleeveless,knits,5590.33,event - memes,April Fools Viral 2024
instagram_2260,Cinema,2024-11-11,Dress,women,yellow,solid,festive,4507,287,10434,Europe,img_2260.jpg,,relaxed fit,mini,collared,cap sleeve,linen,5076.0,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_2274,Facebook,2024-02-02,Dress,women,yellow,checks,formal,1100,489,18586,US,img_2274.jpg,,Slim fit,mini,collared,3/4 sleeve,denim,6725.0,designer launches,Zara Designer Collab 2024
instagram_2280,Instagram,2024-07-05,Dress,women,black,polka dots,formal,5497,39,18586,Global,img_2280.jpg,,Slim fit,knee-length,off-shoulder,cap sleeve,rayon,8040.67,event - political,US Presidential Election 2024
instagram_2285,Instagram,2025-06-04,Dress,women,"green, blue, black",solid,streetwear,925,14,51955,Europe,img_2285.jpg,,relaxed fit,knee-length,boat neck,half sleeve,jersey,17631.33,books,Book-to-Film Adaptation 2025
instagram_2294,YouTube,2024-11-10,Dress,women,white,abstract,athleisure,1022,58,2517,Europe,img_2294.jpg,,oversized,midi,boat neck,full sleeve,rayon,1199.0,designer launches,Gucci FW 2024
instagram_2305,Cinema,2024-03-31,Dress,women,"red, pink",checks,streetwear,2276,80,23278,Global,img_2305.jpg,,flared,full-length,off-shoulder,sleeveless,blends,8544.67,event - political,India State Elections 2024
instagram_2315,Celebrities,2024-08-31,Dress,women,"black, red",polka dots,casual,3813,412,39570,US,img_2315.jpg,,Slim fit,ankle-length,boat neck,puff sleeve,knits,14598.33,books,Pulitzer Feature 2024
instagram_2337,Marketplace,2024-12-16,Dress,women,red,polka dots,streetwear,1972,168,3980,Global,img_2337.jpg,,Slim fit,mini,polo neck,cap sleeve,polyester,2040.0,franchise,Fast X Sequel 2024
instagram_2342,Cinema,2024-12-07,Dress,women,beige,checks,streetwear,6201,428,32343,US,img_2342.jpg,,regular,mini,v-neck,puff sleeve,rayon,12990.67,designer launches,Gucci FW 2024
instagram_2359,YouTube,2024-06-12,Dress,women,blue,tie-dye,casual,5185,429,26711,India,img_2359.jpg,,a-line,knee-length,crew neck,3/4 sleeve,cotton,10775.0,franchise,Marvel Phase 5 Release 2024
instagram_2395,Facebook,2024-01-01,Dress,women,black,graphic prints,streetwear,1236,17,1014,Europe,img_2395.jpg,,a-line,cropped,square neck,half sleeve,knits,755.67,event - memes,April Fools Viral 2024
instagram_2403,YouTube,2025-07-21,Dress,women,"white, beige",checks,festive,1985,101,42100,Global,img_2403.jpg,,Slim fit,maxi,halter,bell sleeve,knits,14728.67,designer launches,Prada SS 2025
instagram_2406,Instagram,2024-08-26,Dress,women,red,graphic prints,streetwear,7117,160,6051,US,img_2406.jpg,,relaxed fit,knee-length,polo neck,3/4 sleeve,knits,4442.67,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_2419,Facebook,2025-07-02,Dress,women,white,tie-dye,festive,5152,199,13331,Global,img_2419.jpg,,Slim fit,cropped,collared,full sleeve,cotton,6227.33,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_2460,Cinema,2024-11-02,Dress,women,blue,abstract,festive,1281,3,7060,US,img_2460.jpg,,relaxed fit,maxi,off-shoulder,full sleeve,knits,2781.33,event - political,EU Parliament 2024
instagram_2471,Facebook,2024-08-20,Dress,women,white,tie-dye,athleisure,1673,187,8692,Europe,img_2471.jpg,,relaxed fit,maxi,boat neck,half sleeve,viscose,3517.33,books,Pulitzer Feature 2024
instagram_2522,Instagram,2024-10-16,Dress,women,red,graphic prints,streetwear,4193,125,48384,India,img_2522.jpg,,bodycon,ankle-length,off-shoulder,puff sleeve,viscose,17567.33,designer launches,Gucci FW 2024
instagram_2542,Cinema,2024-04-13,Dress,women,white,animal print,festive,2201,282,36107,Global,img_2542.jpg,,regular,mini,crew neck,3/4 sleeve,linen,12863.33,cinemas/series/cartoons/anime,Dune 2 Release 2024
instagram_2545,Facebook,2025-07-10,Dress,women,black,tie-dye,athleisure,475,119,13994,US,img_2545.jpg,,straight cut,cropped,boat neck,puff sleeve,linen,4862.67,trending memes,Galaxy Brain Remix
instagram_2547,Celebrities,2025-06-06,Dress,women,pink,polka dots,festive,3482,442,24767,India,img_2547.jpg,,fit,mini,polo neck,3/4 sleeve,polyester,9563.67,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_2556,Marketplace,2024-02-13,Dress,women,"pink, blue",checks,streetwear,802,161,39198,India,img_2556.jpg,,a-line,knee-length,collared,cap sleeve,rayon,13387.0,franchise,Fast X Sequel 2024
instagram_2570,Instagram,2024-02-23,Dress,women,green,tie-dye,streetwear,1815,131,111397,India,img_2570.jpg,,bodycon,full-length,v-neck,cap sleeve,polyester,37781.0,cinemas/series/cartoons/anime,Dune 2 Release 2024
instagram_2571,Instagram,2024-03-30,Dress,women,white,tie-dye,athleisure,1913,62,56132,US,img_2571.jpg,,fit,full-length,halter,bell sleeve,rayon,19369.0,event - political,US Presidential Election 2024
instagram_2598,Celebrities,2024-06-12,Dress,women,yellow,tie-dye,athleisure,1893,69,12686,India,img_2598.jpg,,bodycon,ankle-length,halter,puff sleeve,denim,4882.67,event - political,India State Elections 2024
instagram_2613,Celebrities,2025-06-28,Dress,women,yellow,animal print,festive,817,32,11840,Europe,img_2613.jpg,,Slim fit,maxi,collared,cap sleeve,cotton,4229.67,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_2615,Celebrities,2024-12-13,Dress,women,beige,graphic prints,formal,2668,151,739,US,img_2615.jpg,,relaxed fit,knee-length,square neck,half sleeve,denim,1186.0,designer launches,Ralph Lauren Spring Collection 2024
instagram_2619,YouTube,2024-05-04,Dress,women,green,stripes,formal,2080,355,26487,US,img_2619.jpg,,Slim fit,knee-length,v-neck,puff sleeve,cotton,9640.67,trending memes,Galaxy Brain Remix
instagram_2628,YouTube,2024-12-07,Dress,women,black,floral,formal,3213,281,44916,US,img_2628.jpg,,straight cut,ankle-length,v-neck,full sleeve,knits,16136.67,trending memes,Distracted Boyfriend Revival
instagram_2629,Cinema,2025-05-15,Dress,women,yellow,checks,festive,2252,114,12822,US,img_2629.jpg,,relaxed fit,mini,v-neck,sleeveless,cotton,5062.67,books,Book-to-Film Adaptation 2025
instagram_2659,YouTube,2024-08-13,Dress,women,white,tie-dye,athleisure,5181,227,49201,India,img_2659.jpg,,relaxed fit,maxi,crew neck,half sleeve,blends,18203.0,event - political,India State Elections 2024
instagram_2733,Facebook,2024-03-12,Dress,women,"red, beige",graphic prints,athleisure,3058,135,11591,India,img_2733.jpg,,regular,mini,square neck,puff sleeve,blends,4928.0,designer launches,Gucci FW 2024
instagram_2743,YouTube,2024-01-15,Dress,women,blue,solid,athleisure,2639,148,5241,Global,img_2743.jpg,,oversized,midi,halter,puff sleeve,denim,2676.0,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_2745,Facebook,2024-12-24,Dress,women,black,solid,casual,609,5,66948,US,img_2745.jpg,,Slim fit,mini,collared,half sleeve,blends,22520.67,books,Bestseller Book Tour 2024
instagram_2756,Cinema,2024-03-10,Dress,women,black,polka dots,festive,1565,152,20166,Global,img_2756.jpg,,bodycon,mini,boat neck,bell sleeve,cotton,7294.33,event - political,EU Parliament 2024
instagram_2760,YouTube,2024-01-15,Dress,women,pink,animal print,festive,6170,2,24701,Global,img_2760.jpg,,relaxed fit,full-length,crew neck,cap sleeve,blends,10291.0,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_2764,Marketplace,2024-10-01,Dress,women,green,tie-dye,formal,2744,11,17685,US,img_2764.jpg,,flared,mini,halter,full sleeve,cotton,6813.33,event - political,EU Parliament 2024
instagram_2768,YouTube,2024-09-30,Dress,women,"green, red",polka dots,streetwear,127,314,34379,US,img_2768.jpg,,flared,midi,halter,bell sleeve,cotton,11606.67,franchise,Marvel Phase 5 Release 2024
instagram_2782,Marketplace,2024-12-21,Dress,women,"blue, yellow",stripes,formal,127,492,52477,India,img_2782.jpg,,bodycon,knee-length,v-neck,3/4 sleeve,cotton,17698.67,franchise,Marvel Phase 5 Release 2024
instagram_2817,YouTube,2024-03-09,Dress,women,black,stripes,athleisure,880,546,33820,India,img_2817.jpg,,fit,mini,crew neck,puff sleeve,viscose,11748.67,event - political,US Presidential Election 2024
instagram_2823,Cinema,2024-11-29,Dress,women,blue,floral,formal,5216,49,20495,India,img_2823.jpg,,fit,knee-length,off-shoulder,full sleeve,jersey,8586.67,franchise,Marvel Phase 5 Release 2024
instagram_2844,Facebook,2024-01-10,Dress,women,beige,solid,festive,3797,85,28938,Europe,img_2844.jpg,,a-line,midi,v-neck,half sleeve,blends,10940.0,designer launches,Ralph Lauren Spring Collection 2024
instagram_2845,Cinema,2024-11-23,Dress,women,blue,checks,formal,5813,232,2206,Europe,img_2845.jpg,,relaxed fit,knee-length,halter,puff sleeve,cotton,2750.33,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_2867,Facebook,2024-06-30,Dress,women,"red, blue",floral,casual,4827,378,14316,India,img_2867.jpg,,flared,cropped,halter,puff sleeve,jersey,6507.0,designer launches,Chanel Cruise 2024
instagram_2870,Facebook,2024-02-08,Dress,women,beige,animal print,athleisure,2881,266,12945,Global,img_2870.jpg,,regular,ankle-length,off-shoulder,bell sleeve,viscose,5364.0,books,Pulitzer Feature 2024
instagram_2904,Instagram,2024-02-19,Dress,women,blue,stripes,formal,3447,40,35760,India,img_2904.jpg,,relaxed fit,ankle-length,crew neck,half sleeve,denim,13082.33,books,Pulitzer Feature 2024
instagram_2916,Facebook,2024-09-19,Dress,women,red,abstract,casual,856,238,25505,Europe,img_2916.jpg,,regular,midi,collared,full sleeve,linen,8866.33,designer launches,Zara Designer Collab 2024
instagram_2921,Instagram,2025-01-29,Dress,women,"white, yellow",abstract,casual,2680,172,2784,US,img_2921.jpg,,relaxed fit,mini,crew neck,sleeveless,viscose,1878.67,designer launches,Dior Haute 2025
instagram_2938,Instagram,2024-04-27,Dress,women,white,abstract,casual,2346,11,10005,Global,img_2938.jpg,,straight cut,full-length,off-shoulder,full sleeve,jersey,4120.67,event - memes,April Fools Viral 2024
instagram_2951,Marketplace,2025-04-15,Dress,women,yellow,stripes,formal,5601,294,36463,Global,img_2951.jpg,,straight cut,mini,halter,half sleeve,cotton,14119.33,trending memes,Galaxy Brain Remix
instagram_2966,YouTube,2024-06-21,Dress,women,pink,checks,formal,177,89,7570,Europe,img_2966.jpg,,oversized,full-length,square neck,bell sleeve,denim,2612.0,franchise,Marvel Phase 5 Release 2024
instagram_2970,Marketplace,2024-08-29,Dress,women,"red, yellow",animal print,athleisure,2829,214,32148,Global,img_2970.jpg,,Slim fit,midi,boat neck,half sleeve,linen,11730.33,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_2992,Marketplace,2025-07-04,Dress,women,yellow,solid,athleisure,1,625,10883,US,img_2992.jpg,,regular,midi,boat neck,half sleeve,linen,3836.33,franchise,Star Wars New Trilogy 2025
instagram_3001,Facebook,2024-03-15,Dress,women,green,graphic prints,festive,2431,165,42272,India,img_3001.jpg,,bodycon,mini,crew neck,full sleeve,cotton,14956.0,designer launches,Ralph Lauren Spring Collection 2024
instagram_3006,Facebook,2025-07-07,Dress,women,white,floral,athleisure,9419,17,7372,Global,img_3006.jpg,,fit,knee-length,collared,half sleeve,polyester,5602.67,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_3024,Cinema,2024-12-13,Dress,women,"black, green",polka dots,athleisure,387,112,55076,India,img_3024.jpg,,oversized,maxi,halter,full sleeve,rayon,18525.0,designer launches,Gucci FW 2024
instagram_3032,YouTube,2024-02-19,Dress,women,red,polka dots,festive,471,378,13874,US,img_3032.jpg,,bodycon,cropped,crew neck,full sleeve,cotton,4907.67,event - political,US Presidential Election 2024
instagram_3037,Cinema,2025-08-29,Dress,women,yellow,graphic prints,casual,822,150,24888,Europe,img_3037.jpg,,relaxed fit,full-length,v-neck,sleeveless,blends,8620.0,franchise,Star Wars New Trilogy 2025
instagram_3044,Marketplace,2024-02-09,Dress,women,yellow,floral,casual,1231,283,31397,India,img_3044.jpg,,bodycon,maxi,crew neck,3/4 sleeve,polyester,10970.33,franchise,Marvel Phase 5 Release 2024
instagram_3068,Instagram,2024-10-06,Dress,women,blue,solid,athleisure,3764,98,13828,US,img_3068.jpg,,regular,midi,halter,full sleeve,polyester,5896.67,designer launches,Chanel Cruise 2024
instagram_3081,Instagram,2025-03-02,Dress,women,white,polka dots,streetwear,4476,337,31422,Global,img_3081.jpg,,relaxed fit,full-length,collared,full sleeve,denim,12078.33,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_3140,YouTube,2024-11-04,Dress,women,pink,abstract,festive,2224,44,51839,Global,img_3140.jpg,,bodycon,cropped,collared,bell sleeve,cotton,18035.67,books,Bestseller Book Tour 2024
instagram_3147,Cinema,2024-06-05,Dress,women,"red, black",checks,streetwear,4157,399,14493,India,img_3147.jpg,,a-line,cropped,boat neck,half sleeve,blends,6349.67,franchise,Fast X Sequel 2024
instagram_3153,Celebrities,2025-01-20,Dress,women,pink,tie-dye,casual,1893,226,32178,Europe,img_3153.jpg,,oversized,cropped,off-shoulder,half sleeve,denim,11432.33,designer launches,Prada SS 2025
instagram_3176,YouTube,2024-10-13,Dress,women,pink,polka dots,casual,3728,2,14693,Europe,img_3176.jpg,,flared,mini,off-shoulder,sleeveless,rayon,6141.0,event - political,US Presidential Election 2024
instagram_3179,Celebrities,2024-06-16,Dress,women,red,tie-dye,festive,2478,194,41041,Global,img_3179.jpg,,a-line,full-length,polo neck,half sleeve,cotton,14571.0,designer launches,Gucci FW 2024
instagram_3217,Facebook,2025-01-16,Dress,women,pink,checks,festive,3537,31,24110,India,img_3217.jpg,,oversized,mini,square neck,3/4 sleeve,denim,9226.0,designer launches,Prada SS 2025
instagram_3231,Facebook,2024-12-28,Dress,women,beige,abstract,formal,307,141,15843,India,img_3231.jpg,,flared,full-length,square neck,sleeveless,linen,5430.33,trending memes,Cottagecore Revival Meme 2024
instagram_3237,Instagram,2024-06-08,Dress,women,red,solid,athleisure,5658,81,15287,Global,img_3237.jpg,,relaxed fit,cropped,polo neck,3/4 sleeve,rayon,7008.67,trending memes,Cottagecore Revival Meme 2024
instagram_3246,Cinema,2025-01-04,Dress,women,red,solid,formal,1738,335,32747,Europe,img_3246.jpg,,Slim fit,ankle-length,square neck,full sleeve,knits,11606.67,books,Book-to-Film Adaptation 2025
instagram_3247,Instagram,2024-09-26,Dress,women,beige,stripes,festive,7616,14,20701,Global,img_3247.jpg,,oversized,cropped,polo neck,full sleeve,blends,9443.67,trending memes,Cottagecore Revival Meme 2024
instagram_3249,Celebrities,2024-03-21,Dress,women,"pink, red",stripes,streetwear,3004,99,10801,US,img_3249.jpg,,straight cut,knee-length,collared,puff sleeve,viscose,4634.67,event - political,India State Elections 2024
instagram_3262,Cinema,2024-07-17,Dress,women,green,floral,formal,2727,71,3347,Europe,img_3262.jpg,,flared,maxi,collared,3/4 sleeve,viscose,2048.33,designer launches,Ralph Lauren Spring Collection 2024
instagram_3271,Cinema,2024-05-19,Dress,women,pink,graphic prints,casual,1302,74,18499,Europe,img_3271.jpg,,a-line,full-length,boat neck,sleeveless,viscose,6625.0,event - political,EU Parliament 2024
instagram_3288,Cinema,2024-01-16,Dress,women,"green, yellow",tie-dye,casual,1192,311,57310,Europe,img_3288.jpg,,oversized,knee-length,halter,3/4 sleeve,viscose,19604.33,franchise,Fast X Sequel 2024
instagram_3293,Facebook,2024-10-08,Dress,women,black,solid,festive,3088,655,41957,Europe,img_3293.jpg,,bodycon,full-length,boat neck,full sleeve,blends,15233.33,designer launches,Ralph Lauren Spring Collection 2024
instagram_3299,Cinema,2024-08-04,Dress,women,"beige, yellow",polka dots,formal,2770,97,51514,India,img_3299.jpg,,fit,mini,v-neck,cap sleeve,jersey,18127.0,franchise,Fast X Sequel 2024
instagram_3302,Facebook,2024-11-02,Dress,women,blue,stripes,festive,4126,57,719,Global,img_3302.jpg,,oversized,maxi,crew neck,full sleeve,knits,1634.0,franchise,Fast X Sequel 2024
instagram_3310,Marketplace,2024-12-11,Dress,women,blue,checks,casual,4353,262,2645,India,img_3310.jpg,,oversized,mini,off-shoulder,cap sleeve,jersey,2420.0,designer launches,Gucci FW 2024
instagram_3321,Instagram,2024-10-28,Dress,women,"pink, beige",stripes,athleisure,3825,90,15614,Global,img_3321.jpg,,relaxed fit,knee-length,halter,half sleeve,jersey,6509.67,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_3324,Marketplace,2024-08-18,Dress,women,white,checks,athleisure,2119,355,825,Global,img_3324.jpg,,Slim fit,maxi,halter,sleeveless,rayon,1099.67,event - political,EU Parliament 2024
instagram_3343,Facebook,2024-05-09,Dress,women,red,animal print,athleisure,3858,32,6008,Europe,img_3343.jpg,,flared,midi,boat neck,bell sleeve,polyester,3299.33,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_3353,YouTube,2024-10-05,Dress,women,"blue, red",tie-dye,streetwear,5166,35,17982,US,img_3353.jpg,,regular,knee-length,v-neck,puff sleeve,linen,7727.67,trending memes,Galaxy Brain Remix
instagram_3362,Cinema,2025-01-07,Dress,women,"white, yellow",stripes,festive,1173,139,91,US,img_3362.jpg,,flared,midi,halter,full sleeve,knits,467.67,event - memes,Super Bowl Halftime Meme 2025
instagram_3374,Cinema,2024-04-09,Dress,women,"yellow, white",graphic prints,athleisure,854,66,2420,Europe,img_3374.jpg,,fit,maxi,v-neck,bell sleeve,blends,1113.33,event - memes,April Fools Viral 2024
instagram_3381,Cinema,2025-03-21,Dress,women,pink,solid,athleisure,4835,385,2325,India,img_3381.jpg,,flared,full-length,halter,sleeveless,viscose,2515.0,event - memes,Super Bowl Halftime Meme 2025
instagram_3403,YouTube,2024-04-17,Dress,women,green,graphic prints,festive,1341,52,39528,India,img_3403.jpg,,regular,ankle-length,boat neck,full sleeve,polyester,13640.33,designer launches,Gucci FW 2024
instagram_3413,Marketplace,2024-03-09,Dress,women,black,solid,streetwear,300,9,39942,Global,img_3413.jpg,,bodycon,knee-length,square neck,3/4 sleeve,denim,13417.0,designer launches,Chanel Cruise 2024
instagram_3414,YouTube,2025-05-26,Dress,women,black,stripes,casual,3217,281,55102,Global,img_3414.jpg,,relaxed fit,full-length,v-neck,cap sleeve,cotton,19533.33,trending memes,Distracted Boyfriend Revival
instagram_3427,Instagram,2024-09-07,Dress,women,green,animal print,casual,2754,278,7312,Europe,img_3427.jpg,,Slim fit,knee-length,polo neck,puff sleeve,blends,3448.0,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_3444,Instagram,2024-12-09,Dress,women,beige,polka dots,athleisure,7018,150,6318,Global,img_3444.jpg,,a-line,mini,collared,bell sleeve,rayon,4495.33,event - political,US Presidential Election 2024
instagram_3460,Facebook,2024-03-22,Dress,women,red,floral,casual,5727,324,61977,US,img_3460.jpg,,oversized,midi,off-shoulder,puff sleeve,cotton,22676.0,event - political,US Presidential Election 2024
instagram_3472,Cinema,2024-10-27,Dress,women,green,checks,festive,3034,14,44055,India,img_3472.jpg,,straight cut,maxi,crew neck,full sleeve,rayon,15701.0,event - political,EU Parliament 2024
instagram_3501,Celebrities,2024-07-16,Dress,women,"black, green",stripes,athleisure,146,51,35423,US,img_3501.jpg,,straight cut,ankle-length,off-shoulder,3/4 sleeve,knits,11873.33,franchise,Marvel Phase 5 Release 2024
instagram_3565,YouTube,2025-04-23,Dress,women,"yellow, green",abstract,formal,1010,286,8189,Europe,img_3565.jpg,,relaxed fit,cropped,boat neck,sleeveless,linen,3161.67,event - memes,Super Bowl Halftime Meme 2025
instagram_3599,Celebrities,2025-07-20,Dress,women,pink,floral,athleisure,588,205,6857,Global,img_3599.jpg,,flared,full-length,off-shoulder,puff sleeve,jersey,2550.0,designer launches,Prada SS 2025
instagram_3624,Celebrities,2025-05-11,Dress,women,green,solid,formal,1083,142,35965,Europe,img_3624.jpg,,straight cut,ankle-length,collared,puff sleeve,polyester,12396.67,franchise,Star Wars New Trilogy 2025
instagram_3630,YouTube,2024-08-30,Dress,women,yellow,abstract,casual,4105,176,7796,India,img_3630.jpg,,fit,cropped,collared,sleeveless,linen,4025.67,event - political,India State Elections 2024
instagram_3638,Cinema,2024-12-09,Dress,women,green,stripes,casual,219,36,22343,India,img_3638.jpg,,straight cut,mini,boat neck,3/4 sleeve,cotton,7532.67,event - political,EU Parliament 2024
instagram_3652,Cinema,2024-10-24,Dress,women,"black, green",polka dots,formal,2482,49,13703,Europe,img_3652.jpg,,straight cut,ankle-length,collared,3/4 sleeve,polyester,5411.33,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_3656,Celebrities,2024-05-06,Dress,women,blue,animal print,casual,7038,223,6692,Europe,img_3656.jpg,,regular,knee-length,polo neck,bell sleeve,blends,4651.0,franchise,Marvel Phase 5 Release 2024
instagram_3662,Marketplace,2024-07-18,Dress,women,beige,checks,festive,2597,128,10305,Global,img_3662.jpg,,Slim fit,cropped,boat neck,3/4 sleeve,blends,4343.33,event - political,EU Parliament 2024
