id,source,timestamp,garment_type,gender,color,pattern,style,engagement_likes,engagement_comments,engagement_views,geography,image_path,image_url,fit,length,neckline,sleeve,fabric,engagement_metric,influence_type,influence_identifier
instagram_1955,YouTube,2024-03-14,T-Shirt,unisex,"red, black",solid,streetwear,2478,247,44967,India,img_1955.jpg,,fit,full-length,v-neck,full sleeve,knits,15897.33,designer launches,Zara Designer Collab 2024
instagram_1966,Instagram,2024-05-01,T-Shirt,unisex,"pink, green",polka dots,streetwear,372,242,28647,Global,img_1966.jpg,,oversized,full-length,v-neck,puff sleeve,rayon,9753.67,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_2012,Facebook,2024-03-17,T-Shirt,unisex,red,tie-dye,formal,1843,178,38127,India,img_2012.jpg,,Slim fit,mini,polo neck,half sleeve,viscose,13382.67,designer launches,Chanel Cruise 2024
instagram_2032,Cinema,2024-01-02,T-Shirt,unisex,red,animal print,streetwear,3035,89,11341,US,img_2032.jpg,,regular,mini,collared,bell sleeve,rayon,4821.67,event - political,EU Parliament 2024
instagram_2034,Instagram,2024-06-03,T-Shirt,unisex,yellow,animal print,formal,40,322,487,US,img_2034.jpg,,fit,mini,halter,bell sleeve,cotton,283.0,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_2058,Marketplace,2024-08-31,T-Shirt,unisex,yellow,polka dots,athleisure,1361,9,15036,US,img_2058.jpg,,flared,mini,polo neck,full sleeve,cotton,5468.67,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_2076,Celebrities,2024-06-01,T-Shirt,unisex,beige,floral,casual,605,38,20186,Global,img_2076.jpg,,bodycon,knee-length,collared,half sleeve,linen,6943.0,cinemas/series/cartoons/anime,Dune 2 Release 2024
instagram_2080,Instagram,2024-01-13,T-Shirt,unisex,"green, white, yellow",floral,formal,4642,11,28253,India,img_2080.jpg,,Slim fit,cropped,off-shoulder,full sleeve,knits,10968.67,event - political,US Presidential Election 2024
instagram_2101,YouTube,2024-06-04,T-Shirt,unisex,black,solid,formal,5614,327,20515,US,img_2101.jpg,,bodycon,ankle-length,square neck,half sleeve,rayon,8818.67,franchise,Fast X Sequel 2024
instagram_2109,Instagram,2024-04-17,T-Shirt,unisex,black,graphic prints,casual,164,323,15768,Global,img_2109.jpg,,regular,maxi,crew neck,puff sleeve,knits,5418.33,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_2138,Cinema,2024-02-20,T-Shirt,unisex,pink,polka dots,casual,1286,128,39030,India,img_2138.jpg,,fit,mini,v-neck,3/4 sleeve,rayon,13481.33,designer launches,Zara Designer Collab 2024
instagram_2151,YouTube,2025-04-19,T-Shirt,unisex,yellow,graphic prints,casual,6775,146,48610,Global,img_2151.jpg,,straight cut,mini,polo neck,full sleeve,rayon,18510.33,trending memes,Galaxy Brain Remix
instagram_2156,Instagram,2024-12-16,T-Shirt,unisex,green,checks,festive,159,368,21338,Europe,img_2156.jpg,,fit,mini,boat neck,3/4 sleeve,rayon,7288.33,franchise,Marvel Phase 5 Release 2024
instagram_2160,YouTube,2024-07-07,T-Shirt,unisex,yellow,solid,casual,102,138,60133,India,img_2160.jpg,,regular,midi,polo neck,puff sleeve,rayon,20124.33,designer launches,Chanel Cruise 2024
instagram_2190,Instagram,2024-06-04,T-Shirt,unisex,red,tie-dye,festive,3595,45,12561,US,img_2190.jpg,,a-line,mini,v-neck,half sleeve,polyester,5400.33,event - memes,Oscar Memes 2024
instagram_2205,Marketplace,2024-07-05,T-Shirt,unisex,pink,checks,casual,3773,357,38427,Europe,img_2205.jpg,,flared,mini,off-shoulder,sleeveless,rayon,14185.67,event - memes,April Fools Viral 2024
instagram_2218,YouTube,2024-09-20,T-Shirt,unisex,"beige, pink",animal print,festive,3058,302,22859,US,img_2218.jpg,,straight cut,midi,polo neck,3/4 sleeve,cotton,8739.67,event - political,US Presidential Election 2024
instagram_2238,Facebook,2025-06-08,T-Shirt,unisex,"black, pink",stripes,casual,4320,81,41945,US,img_2238.jpg,,oversized,midi,square neck,full sleeve,rayon,15448.67,books,Book-to-Film Adaptation 2025
instagram_2275,YouTube,2024-08-10,T-Shirt,unisex,beige,floral,streetwear,3887,90,2498,Global,img_2275.jpg,,bodycon,maxi,v-neck,bell sleeve,jersey,2158.33,event - political,US Presidential Election 2024
instagram_2292,YouTube,2024-09-07,T-Shirt,unisex,blue,graphic prints,formal,2090,116,12521,Global,img_2292.jpg,,relaxed fit,cropped,collared,sleeveless,knits,4909.0,event - political,US Presidential Election 2024
instagram_2318,YouTube,2025-02-23,T-Shirt,unisex,beige,graphic prints,athleisure,3178,117,3349,US,img_2318.jpg,,oversized,ankle-length,polo neck,sleeveless,blends,2214.67,trending memes,Galaxy Brain Remix
instagram_2351,YouTube,2024-08-10,T-Shirt,unisex,white,solid,streetwear,1509,569,18205,US,img_2351.jpg,,a-line,midi,v-neck,full sleeve,polyester,6761.0,event - political,India State Elections 2024
instagram_2356,Celebrities,2024-01-01,T-Shirt,unisex,beige,animal print,athleisure,3132,147,19483,Europe,img_2356.jpg,,regular,knee-length,halter,half sleeve,denim,7587.33,trending memes,Cottagecore Revival Meme 2024
instagram_2369,Marketplace,2025-02-01,T-Shirt,unisex,beige,solid,formal,8530,395,35974,Global,img_2369.jpg,,oversized,knee-length,collared,sleeveless,polyester,14966.33,books,Book-to-Film Adaptation 2025
instagram_2371,Celebrities,2024-01-20,T-Shirt,unisex,black,graphic prints,casual,5591,248,1096,US,img_2371.jpg,,Slim fit,knee-length,boat neck,3/4 sleeve,cotton,2311.67,designer launches,Zara Designer Collab 2024
instagram_2397,Facebook,2025-04-01,T-Shirt,unisex,blue,abstract,casual,2346,54,27593,Global,img_2397.jpg,,fit,cropped,off-shoulder,cap sleeve,rayon,9997.67,trending memes,Galaxy Brain Remix
instagram_2411,Facebook,2024-06-30,T-Shirt,unisex,beige,graphic prints,festive,134,399,23029,Europe,img_2411.jpg,,flared,mini,collared,puff sleeve,knits,7854.0,event - political,EU Parliament 2024
instagram_2413,Facebook,2024-03-22,T-Shirt,unisex,"black, white",graphic prints,festive,645,70,22637,India,img_2413.jpg,,bodycon,knee-length,square neck,full sleeve,viscose,7784.0,event - political,US Presidential Election 2024
instagram_2438,Instagram,2024-11-10,T-Shirt,unisex,white,graphic prints,streetwear,1136,69,4220,Europe,img_2438.jpg,,fit,maxi,v-neck,half sleeve,polyester,1808.33,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_2444,Cinema,2024-09-24,T-Shirt,unisex,blue,checks,festive,2215,48,35820,India,img_2444.jpg,,Slim fit,ankle-length,collared,cap sleeve,knits,12694.33,event - political,EU Parliament 2024
instagram_2458,Facebook,2024-11-05,T-Shirt,unisex,"yellow, beige",solid,streetwear,3851,10,14606,Global,img_2458.jpg,,straight cut,knee-length,halter,full sleeve,cotton,6155.67,books,Bestseller Book Tour 2024
instagram_2467,Instagram,2024-11-17,T-Shirt,unisex,blue,stripes,casual,1643,43,1989,India,img_2467.jpg,,bodycon,midi,collared,3/4 sleeve,cotton,1225.0,event - memes,April Fools Viral 2024
instagram_2482,Marketplace,2024-02-04,T-Shirt,unisex,white,abstract,formal,1068,196,10666,Europe,img_2482.jpg,,Slim fit,ankle-length,v-neck,3/4 sleeve,cotton,3976.67,designer launches,Zara Designer Collab 2024
instagram_2489,Celebrities,2025-01-10,T-Shirt,unisex,white,graphic prints,formal,3980,367,19480,India,img_2489.jpg,,straight cut,maxi,polo neck,cap sleeve,rayon,7942.33,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_2507,Marketplace,2025-08-20,T-Shirt,unisex,green,stripes,festive,2857,86,51501,Europe,img_2507.jpg,,Slim fit,mini,polo neck,sleeveless,linen,18148.0,event - memes,Super Bowl Halftime Meme 2025
instagram_2521,Cinema,2024-12-10,T-Shirt,unisex,beige,polka dots,formal,1008,66,32374,US,img_2521.jpg,,relaxed fit,midi,halter,full sleeve,knits,11149.33,cinemas/series/cartoons/anime,Dune 2 Release 2024
instagram_2609,YouTube,2024-04-26,T-Shirt,unisex,blue,abstract,streetwear,1856,72,16151,Global,img_2609.jpg,,straight cut,full-length,polo neck,cap sleeve,viscose,6026.33,event - political,India State Elections 2024
instagram_2671,Marketplace,2025-03-28,T-Shirt,unisex,"green, pink",floral,streetwear,917,284,29640,US,img_2671.jpg,,oversized,maxi,boat neck,half sleeve,polyester,10280.33,event - memes,Super Bowl Halftime Meme 2025
instagram_2675,Cinema,2025-05-30,T-Shirt,unisex,"beige, pink",tie-dye,casual,7730,233,17875,US,img_2675.jpg,,fit,knee-length,v-neck,half sleeve,cotton,8612.67,franchise,Star Wars New Trilogy 2025
instagram_2695,Marketplace,2025-06-10,T-Shirt,unisex,green,checks,casual,4399,21,26345,Europe,img_2695.jpg,,regular,ankle-length,off-shoulder,half sleeve,linen,10255.0,trending memes,Distracted Boyfriend Revival
instagram_2696,Marketplace,2024-02-09,T-Shirt,unisex,yellow,stripes,athleisure,8299,177,29667,India,img_2696.jpg,,oversized,mini,boat neck,full sleeve,blends,12714.33,trending memes,Cottagecore Revival Meme 2024
instagram_2734,Marketplace,2024-04-25,T-Shirt,unisex,"pink, blue",floral,formal,729,104,44462,US,img_2734.jpg,,Slim fit,cropped,polo neck,bell sleeve,knits,15098.33,event - political,US Presidential Election 2024
instagram_2742,Cinema,2024-08-25,T-Shirt,unisex,green,floral,formal,253,27,9690,US,img_2742.jpg,,oversized,mini,halter,puff sleeve,blends,3323.33,event - political,India State Elections 2024
instagram_2746,Cinema,2024-01-06,T-Shirt,unisex,black,graphic prints,streetwear,223,173,22188,US,img_2746.jpg,,relaxed fit,knee-length,halter,bell sleeve,denim,7528.0,trending memes,Vogue Challenge 2024
instagram_2769,Celebrities,2025-03-13,T-Shirt,unisex,white,floral,formal,250,131,7114,US,img_2769.jpg,,oversized,knee-length,crew neck,3/4 sleeve,blends,2498.33,designer launches,Prada SS 2025
instagram_2771,Facebook,2024-01-23,T-Shirt,unisex,"black, blue, yellow",stripes,festive,953,201,20605,India,img_2771.jpg,,a-line,mini,square neck,full sleeve,linen,7253.0,trending memes,Distracted Boyfriend Revival
instagram_2777,Cinema,2024-08-30,T-Shirt,unisex,"green, pink",tie-dye,formal,1706,384,42065,India,img_2777.jpg,,oversized,maxi,polo neck,3/4 sleeve,rayon,14718.33,franchise,Fast X Sequel 2024
instagram_2804,Instagram,2024-09-11,T-Shirt,unisex,red,stripes,festive,1253,100,3627,US,img_2804.jpg,,flared,ankle-length,boat neck,full sleeve,rayon,1660.0,designer launches,Ralph Lauren Spring Collection 2024
instagram_2811,Cinema,2024-07-14,T-Shirt,unisex,yellow,floral,festive,2439,340,22395,US,img_2811.jpg,,straight cut,cropped,collared,3/4 sleeve,linen,8391.33,event - political,India State Elections 2024
instagram_2830,Instagram,2024-08-26,T-Shirt,unisex,blue,abstract,casual,4715,71,21070,Global,img_2830.jpg,,straight cut,knee-length,collared,full sleeve,denim,8618.67,event - memes,April Fools Viral 2024
instagram_2854,Celebrities,2025-03-06,T-Shirt,unisex,pink,abstract,casual,6513,153,13686,Global,img_2854.jpg,,regular,full-length,square neck,puff sleeve,blends,6784.0,franchise,Star Wars New Trilogy 2025
instagram_2855,Cinema,2024-10-31,T-Shirt,unisex,"black, red",animal print,athleisure,1359,180,51609,Europe,img_2855.jpg,,straight cut,ankle-length,polo neck,cap sleeve,knits,17716.0,designer launches,Gucci FW 2024
instagram_2864,YouTube,2024-03-05,T-Shirt,unisex,beige,checks,casual,1979,49,2861,Europe,img_2864.jpg,,bodycon,ankle-length,square neck,bell sleeve,viscose,1629.67,franchise,Fast X Sequel 2024
instagram_2866,Marketplace,2024-09-20,T-Shirt,unisex,"red, black",floral,streetwear,2180,354,8313,Europe,img_2866.jpg,,flared,mini,v-neck,sleeveless,viscose,3615.67,franchise,Fast X Sequel 2024
instagram_2868,Marketplace,2024-11-29,T-Shirt,unisex,"black, red",tie-dye,athleisure,3159,277,5373,Global,img_2868.jpg,,flared,full-length,polo neck,full sleeve,jersey,2936.33,designer launches,Zara Designer Collab 2024
instagram_2878,Instagram,2024-07-15,T-Shirt,unisex,black,checks,festive,254,274,8927,India,img_2878.jpg,,flared,ankle-length,square neck,half sleeve,blends,3151.67,event - political,US Presidential Election 2024
instagram_2880,Cinema,2024-04-02,T-Shirt,unisex,blue,solid,streetwear,2516,339,14613,India,img_2880.jpg,,flared,cropped,off-shoulder,3/4 sleeve,jersey,5822.67,event - political,EU Parliament 2024
instagram_2910,Instagram,2025-05-04,T-Shirt,unisex,yellow,checks,casual,3015,53,19655,US,img_2910.jpg,,flared,full-length,off-shoulder,puff sleeve,denim,7574.33,franchise,Star Wars New Trilogy 2025
instagram_2933,Cinema,2024-10-11,T-Shirt,unisex,pink,tie-dye,casual,8782,274,7034,US,img_2933.jpg,,straight cut,ankle-length,crew neck,sleeveless,viscose,5363.33,franchise,Marvel Phase 5 Release 2024
instagram_2942,YouTube,2025-06-30,T-Shirt,unisex,black,floral,streetwear,1199,257,44876,India,img_2942.jpg,,straight cut,midi,v-neck,half sleeve,denim,15444.0,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_2948,Cinema,2025-07-08,T-Shirt,unisex,yellow,solid,casual,1743,113,46212,Europe,img_2948.jpg,,oversized,midi,crew neck,puff sleeve,jersey,16022.67,trending memes,Distracted Boyfriend Revival
instagram_2958,Facebook,2024-08-20,T-Shirt,unisex,pink,graphic prints,streetwear,1021,165,8567,Europe,img_2958.jpg,,bodycon,knee-length,halter,sleeveless,denim,3251.0,franchise,Marvel Phase 5 Release 2024
instagram_2972,Cinema,2024-05-05,T-Shirt,unisex,yellow,checks,athleisure,1842,6,14738,Europe,img_2972.jpg,,straight cut,knee-length,halter,half sleeve,cotton,5528.67,event - political,US Presidential Election 2024
instagram_2987,Cinema,2024-06-18,T-Shirt,unisex,green,graphic prints,athleisure,849,169,50786,India,img_2987.jpg,,regular,maxi,halter,3/4 sleeve,cotton,17268.0,event - political,India State Elections 2024
instagram_2988,Cinema,2024-09-16,T-Shirt,unisex,white,tie-dye,formal,1293,54,40263,India,img_2988.jpg,,flared,midi,boat neck,cap sleeve,linen,13870.0,event - political,India State Elections 2024
instagram_2994,Celebrities,2024-06-05,T-Shirt,unisex,white,animal print,casual,1573,127,15715,Europe,img_2994.jpg,,regular,mini,off-shoulder,bell sleeve,cotton,5805.0,event - political,US Presidential Election 2024
instagram_3015,Instagram,2025-03-24,T-Shirt,unisex,yellow,floral,formal,1817,166,35778,India,img_3015.jpg,,relaxed fit,midi,collared,half sleeve,rayon,12587.0,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_3041,YouTube,2024-09-01,T-Shirt,unisex,black,floral,casual,3371,30,4079,Global,img_3041.jpg,,fit,maxi,square neck,cap sleeve,knits,2493.33,trending memes,Cottagecore Revival Meme 2024
instagram_3075,Facebook,2024-06-17,T-Shirt,unisex,black,stripes,formal,2576,135,17375,India,img_3075.jpg,,bodycon,mini,off-shoulder,puff sleeve,blends,6695.33,franchise,Fast X Sequel 2024
instagram_3080,Cinema,2024-06-25,T-Shirt,unisex,red,abstract,streetwear,278,285,6857,Europe,img_3080.jpg,,relaxed fit,ankle-length,crew neck,cap sleeve,linen,2473.33,designer launches,Gucci FW 2024
instagram_3087,YouTube,2024-12-27,T-Shirt,unisex,white,polka dots,festive,2177,145,5641,US,img_3087.jpg,,flared,full-length,collared,cap sleeve,jersey,2654.33,event - political,India State Elections 2024
instagram_3095,Marketplace,2025-07-02,T-Shirt,unisex,"beige, white",animal print,streetwear,7823,179,24101,India,img_3095.jpg,,Slim fit,mini,off-shoulder,cap sleeve,jersey,10701.0,event - memes,Super Bowl Halftime Meme 2025
instagram_3104,Facebook,2024-01-08,T-Shirt,unisex,white,graphic prints,casual,3775,290,26996,Europe,img_3104.jpg,,oversized,mini,halter,sleeveless,jersey,10353.67,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_3113,YouTube,2024-02-23,T-Shirt,unisex,green,floral,casual,1268,76,18053,Global,img_3113.jpg,,relaxed fit,midi,off-shoulder,cap sleeve,linen,6465.67,event - political,India State Elections 2024
instagram_3123,Cinema,2024-01-29,T-Shirt,unisex,green,abstract,casual,446,398,9873,Europe,img_3123.jpg,,flared,mini,off-shoulder,bell sleeve,jersey,3572.33,event - memes,Oscar Memes 2024
instagram_3126,Marketplace,2024-01-27,T-Shirt,unisex,"yellow, pink",polka dots,festive,3899,177,19218,Europe,img_3126.jpg,,straight cut,ankle-length,off-shoulder,3/4 sleeve,denim,7764.67,designer launches,Zara Designer Collab 2024
instagram_3163,Instagram,2024-12-22,T-Shirt,unisex,"green, black",solid,streetwear,228,373,7292,US,img_3163.jpg,,regular,ankle-length,boat neck,half sleeve,knits,2631.0,books,Pulitzer Feature 2024
instagram_3183,Celebrities,2025-06-09,T-Shirt,unisex,"beige, black",floral,casual,3020,178,3303,Europe,img_3183.jpg,,relaxed fit,knee-length,off-shoulder,bell sleeve,linen,2167.0,franchise,Star Wars New Trilogy 2025
instagram_3196,Celebrities,2024-12-06,T-Shirt,unisex,"pink, black",animal print,formal,78,178,34357,India,img_3196.jpg,,oversized,knee-length,v-neck,bell sleeve,jersey,11537.67,books,Bestseller Book Tour 2024
instagram_3197,Cinema,2024-07-26,T-Shirt,unisex,black,floral,formal,681,284,603,US,img_3197.jpg,,flared,mini,off-shoulder,sleeveless,denim,522.67,franchise,Fast X Sequel 2024
instagram_3233,Marketplace,2024-02-13,T-Shirt,unisex,blue,tie-dye,streetwear,9935,222,20218,India,img_3233.jpg,,regular,maxi,collared,sleeveless,blends,10125.0,books,Bestseller Book Tour 2024
instagram_3239,Celebrities,2025-06-22,T-Shirt,unisex,green,checks,streetwear,3023,250,38699,Global,img_3239.jpg,,a-line,ankle-length,halter,half sleeve,denim,13990.67,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_3270,Facebook,2024-01-24,T-Shirt,unisex,red,checks,athleisure,3075,300,32940,Global,img_3270.jpg,,regular,mini,off-shoulder,cap sleeve,rayon,12105.0,event - political,India State Elections 2024
instagram_3297,Instagram,2024-04-27,T-Shirt,unisex,blue,graphic prints,streetwear,3393,258,38039,US,img_3297.jpg,,regular,ankle-length,collared,bell sleeve,rayon,13896.67,designer launches,Gucci FW 2024
instagram_3360,YouTube,2024-07-18,T-Shirt,unisex,white,stripes,formal,1796,319,11192,Europe,img_3360.jpg,,a-line,midi,halter,bell sleeve,polyester,4435.67,franchise,Fast X Sequel 2024
instagram_3363,Instagram,2025-02-08,T-Shirt,unisex,green,tie-dye,athleisure,1450,261,15776,US,img_3363.jpg,,flared,mini,polo neck,3/4 sleeve,cotton,5829.0,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_3372,Marketplace,2024-10-31,T-Shirt,unisex,white,abstract,athleisure,1326,95,65924,US,img_3372.jpg,,straight cut,knee-length,v-neck,puff sleeve,knits,22448.33,designer launches,Chanel Cruise 2024
instagram_3410,Cinema,2024-11-04,T-Shirt,unisex,blue,abstract,casual,1951,112,32665,Europe,img_3410.jpg,,straight cut,full-length,off-shoulder,puff sleeve,blends,11576.0,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_3432,Marketplace,2024-09-17,T-Shirt,unisex,pink,animal print,casual,4988,108,28172,India,img_3432.jpg,,fit,maxi,v-neck,half sleeve,blends,11089.33,event - political,India State Elections 2024
instagram_3434,Celebrities,2025-02-05,T-Shirt,unisex,white,polka dots,streetwear,2437,150,3758,US,img_3434.jpg,,a-line,maxi,off-shoulder,cap sleeve,rayon,2115.0,books,Book-to-Film Adaptation 2025
instagram_3446,Instagram,2025-01-26,T-Shirt,unisex,pink,stripes,casual,3394,24,7650,Global,img_3446.jpg,,fit,cropped,off-shoulder,3/4 sleeve,linen,3689.33,books,Book-to-Film Adaptation 2025
instagram_3450,YouTube,2024-03-17,T-Shirt,unisex,"pink, black",abstract,athleisure,3016,369,23144,Europe,img_3450.jpg,,Slim fit,cropped,v-neck,cap sleeve,viscose,8843.0,event - political,US Presidential Election 2024
instagram_3464,Cinema,2024-05-27,T-Shirt,unisex,red,floral,athleisure,8617,40,20411,Global,img_3464.jpg,,fit,midi,crew neck,puff sleeve,jersey,9689.33,designer launches,Chanel Cruise 2024
instagram_3484,Celebrities,2024-11-09,T-Shirt,unisex,"green, white",floral,formal,1703,246,35393,Europe,img_3484.jpg,,a-line,knee-length,square neck,bell sleeve,polyester,12447.33,event - memes,April Fools Viral 2024
instagram_3489,Celebrities,2024-03-14,T-Shirt,unisex,pink,floral,formal,1712,332,35337,India,img_3489.jpg,,Slim fit,cropped,square neck,cap sleeve,blends,12460.33,trending memes,Cottagecore Revival Meme 2024
instagram_3495,Celebrities,2024-06-19,T-Shirt,unisex,white,floral,formal,3480,366,12259,India,img_3495.jpg,,oversized,midi,square neck,full sleeve,linen,5368.33,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_3536,Celebrities,2024-04-15,T-Shirt,unisex,red,tie-dye,streetwear,3217,51,7683,Global,img_3536.jpg,,oversized,full-length,v-neck,3/4 sleeve,jersey,3650.33,cinemas/series/cartoons/anime,Dune 2 Release 2024
instagram_3547,YouTube,2024-09-14,T-Shirt,unisex,"green, black",animal print,athleisure,5280,217,36605,Global,img_3547.jpg,,Slim fit,maxi,square neck,3/4 sleeve,cotton,14034.0,books,Bestseller Book Tour 2024
instagram_3559,YouTube,2024-06-30,T-Shirt,unisex,"white, black",graphic prints,formal,638,150,8815,India,img_3559.jpg,,a-line,knee-length,collared,puff sleeve,linen,3201.0,event - memes,April Fools Viral 2024
instagram_3576,Marketplace,2024-02-07,T-Shirt,unisex,red,animal print,formal,6326,191,49024,India,img_3576.jpg,,flared,midi,collared,puff sleeve,blends,18513.67,event - memes,Oscar Memes 2024
instagram_3579,Facebook,2024-05-26,T-Shirt,unisex,white,solid,casual,1722,184,5970,Global,img_3579.jpg,,flared,maxi,polo neck,3/4 sleeve,jersey,2625.33,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_3602,Celebrities,2025-07-23,T-Shirt,unisex,black,tie-dye,streetwear,3786,192,39537,US,img_3602.jpg,,oversized,midi,square neck,bell sleeve,rayon,14505.0,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_3614,Marketplace,2024-04-10,T-Shirt,unisex,white,solid,athleisure,3515,105,45061,India,img_3614.jpg,,a-line,midi,polo neck,half sleeve,rayon,16227.0,designer launches,Ralph Lauren Spring Collection 2024
instagram_3625,Cinema,2025-01-12,T-Shirt,unisex,"blue, green",animal print,formal,2776,200,32045,Europe,img_3625.jpg,,flared,knee-length,crew neck,half sleeve,cotton,11673.67,franchise,Star Wars New Trilogy 2025
instagram_3667,YouTube,2024-10-08,T-Shirt,unisex,"black, green",stripes,athleisure,587,149,24895,US,img_3667.jpg,,regular,midi,v-neck,cap sleeve,cotton,8543.67,event - political,EU Parliament 2024
instagram_3682,Marketplace,2024-12-01,T-Shirt,unisex,white,animal print,casual,2942,63,43419,US,img_3682.jpg,,regular,full-length,off-shoulder,sleeveless,linen,15474.67,franchise,Fast X Sequel 2024
instagram_3713,Facebook,2024-11-28,T-Shirt,unisex,black,polka dots,festive,2158,20,44118,India,img_3713.jpg,,relaxed fit,ankle-length,collared,sleeveless,linen,15432.0,event - political,EU Parliament 2024
instagram_3757,Marketplace,2024-05-12,T-Shirt,unisex,green,solid,streetwear,6965,119,27682,Global,img_3757.jpg,,a-line,maxi,square neck,3/4 sleeve,blends,11588.67,franchise,Fast X Sequel 2024
instagram_3794,Celebrities,2024-09-02,T-Shirt,unisex,black,graphic prints,athleisure,628,367,29556,US,img_3794.jpg,,fit,full-length,boat neck,half sleeve,linen,10183.67,franchise,Fast X Sequel 2024
instagram_3797,Celebrities,2025-04-28,T-Shirt,unisex,yellow,graphic prints,festive,3352,122,20459,Europe,img_3797.jpg,,fit,full-length,polo neck,sleeveless,jersey,7977.67,designer launches,Prada SS 2025
instagram_3806,Instagram,2024-11-24,T-Shirt,unisex,"green, yellow",solid,festive,246,108,53479,India,img_3806.jpg,,straight cut,midi,v-neck,3/4 sleeve,polyester,17944.33,event - political,EU Parliament 2024
instagram_3807,Instagram,2024-08-02,T-Shirt,unisex,blue,polka dots,casual,6509,11,95264,Global,img_3807.jpg,,regular,cropped,halter,full sleeve,rayon,33928.0,books,Bestseller Book Tour 2024
instagram_3821,YouTube,2024-06-23,T-Shirt,unisex,yellow,polka dots,casual,114,127,51528,Europe,img_3821.jpg,,Slim fit,full-length,v-neck,cap sleeve,cotton,17256.33,designer launches,Ralph Lauren Spring Collection 2024
instagram_3832,Facebook,2025-05-09,T-Shirt,unisex,yellow,graphic prints,streetwear,2950,25,6336,US,img_3832.jpg,,a-line,full-length,boat neck,puff sleeve,cotton,3103.67,franchise,Star Wars New Trilogy 2025
instagram_3834,Celebrities,2024-11-10,T-Shirt,unisex,green,animal print,streetwear,379,135,35976,US,img_3834.jpg,,Slim fit,cropped,boat neck,sleeveless,polyester,12163.33,franchise,Marvel Phase 5 Release 2024
instagram_3851,YouTube,2024-04-04,T-Shirt,unisex,"beige, yellow",abstract,formal,1666,101,65035,Global,img_3851.jpg,,fit,cropped,boat neck,full sleeve,rayon,22267.33,franchise,Fast X Sequel 2024
instagram_3861,Cinema,2024-06-21,T-Shirt,unisex,pink,floral,festive,7282,48,13351,Global,img_3861.jpg,,flared,midi,v-neck,bell sleeve,viscose,6893.67,designer launches,Ralph Lauren Spring Collection 2024
instagram_3892,Celebrities,2025-02-28,T-Shirt,unisex,beige,floral,casual,4553,140,8003,Europe,img_3892.jpg,,fit,midi,square neck,half sleeve,blends,4232.0,franchise,Star Wars New Trilogy 2025
instagram_3910,Facebook,2025-02-18,T-Shirt,unisex,"yellow, green",checks,festive,749,31,5676,Europe,img_3910.jpg,,Slim fit,mini,boat neck,bell sleeve,rayon,2152.0,designer launches,Dior Haute 2025
instagram_3914,YouTube,2025-04-05,T-Shirt,unisex,pink,floral,formal,5640,217,12444,US,img_3914.jpg,,fit,ankle-length,crew neck,cap sleeve,cotton,6100.33,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_3923,Instagram,2024-05-02,T-Shirt,unisex,"yellow, beige",stripes,festive,2726,145,55886,Global,img_3923.jpg,,relaxed fit,cropped,v-neck,sleeveless,rayon,19585.67,franchise,Marvel Phase 5 Release 2024
instagram_3942,Celebrities,2025-05-24,T-Shirt,unisex,"green, white",abstract,formal,2056,351,7746,US,img_3942.jpg,,a-line,midi,polo neck,half sleeve,rayon,3384.33,franchise,Star Wars New Trilogy 2025
instagram_3950,YouTube,2024-03-04,T-Shirt,unisex,black,stripes,formal,1539,48,39003,India,img_3950.jpg,,Slim fit,maxi,halter,full sleeve,blends,13530.0,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_3973,Marketplace,2024-12-17,T-Shirt,unisex,beige,floral,athleisure,4974,105,43649,Global,img_3973.jpg,,relaxed fit,maxi,halter,3/4 sleeve,linen,16242.67,designer launches,Ralph Lauren Spring Collection 2024
instagram_3975,Marketplace,2024-11-30,T-Shirt,unisex,pink,floral,festive,3894,68,14107,Global,img_3975.jpg,,bodycon,ankle-length,off-shoulder,full sleeve,denim,6023.0,trending memes,Vogue Challenge 2024
instagram_3977,Celebrities,2024-04-17,T-Shirt,unisex,beige,animal print,streetwear,6871,33,39336,Global,img_3977.jpg,,oversized,knee-length,polo neck,cap sleeve,cotton,15413.33,cinemas/series/cartoons/anime,Dune 2 Release 2024
instagram_4027,Marketplace,2024-02-15,T-Shirt,unisex,red,animal print,festive,1836,73,2080,US,img_4027.jpg,,fit,maxi,v-neck,half sleeve,polyester,1329.67,cinemas/series/cartoons/anime,Barbie Movie 2024
